datetime,open,high,low,close,volume
2026-09-10 17:30:00,153.966,154.051,153.872,154.025,2620
2026-09-10 17:45:00,154.024,154.076,153.878,153.884,1984
2026-09-10 18:00:00,153.882,153.964,153.845,153.931,2475
2026-09-10 18:15:00,153.936,154.024,153.873,154.021,1806
2026-09-10 18:30:00,154.021,154.06,154.004,154.046,1246
2026-09-10 18:45:00,154.046,154.112,154.016,154.059,1184
2026-09-10 19:00:00,154.059,154.208,154.044,154.189,1467
2026-09-10 19:15:00,154.191,154.282,154.191,154.271,1056
2026-09-10 19:30:00,154.271,154.386,154.247,154.334,1466
2026-09-10 19:45:00,154.334,154.372,154.267,154.268,1214
2026-09-10 20:00:00,154.268,154.341,154.237,154.267,1463
2026-09-10 20:15:00,154.268,154.304,154.2,154.253,1198
2026-09-10 20:30:00,154.253,154.335,154.231,154.308,1190
2026-09-10 20:45:00,154.308,154.31,154.227,154.251,1002
2026-09-10 21:00:00,154.248,154.381,154.236,154.379,1495
2026-09-10 21:15:00,154.379,154.391,154.293,154.345,1024
2026-09-10 21:30:00,154.345,154.377,154.32,154.322,950
2026-09-10 21:45:00,154.322,154.369,154.293,154.31,1379
2026-09-10 22:00:00,154.313,154.387,154.305,154.377,1482
2026-09-10 22:15:00,154.378,154.388,154.303,154.333,827
2026-09-10 22:30:00,154.333,154.35,154.304,154.332,969
2026-09-10 22:45:00,154.332,154.337,154.301,154.333,648
2026-09-10 23:00:00,154.333,154.389,154.331,154.387,454
2026-09-10 23:15:00,154.388,154.426,154.386,154.42,350
2026-09-10 23:30:00,154.418,154.441,154.413,154.435,295
2026-09-10 23:45:00,154.435,154.492,154.349,154.349,878
2026-09-11 00:00:00,154.305,154.348,154.262,154.336,19
2026-09-11 00:15:00,154.305,154.349,154.305,154.338,18
2026-09-11 00:30:00,154.338,154.357,154.308,154.356,19
2026-09-11 00:45:00,154.356,154.357,154.327,154.335,27
2026-09-11 01:00:00,154.347,154.524,154.347,154.515,212
2026-09-11 01:15:00,154.515,154.515,154.424,154.43,468
2026-09-11 01:30:00,154.43,154.442,154.377,154.405,333
2026-09-11 01:45:00,154.405,154.405,154.361,154.368,440
2026-09-11 02:00:00,154.368,154.453,154.355,154.421,582
2026-09-11 02:15:00,154.421,154.54,154.413,154.533,446
2026-09-11 02:30:00,154.533,154.608,154.523,154.558,614
2026-09-11 02:45:00,154.558,154.564,154.453,154.457,1128
2026-09-11 03:00:00,154.457,154.472,154.311,154.433,1949
2026-09-11 03:15:00,154.433,154.526,154.356,154.501,1509
2026-09-11 03:30:00,154.501,154.554,154.458,154.504,1760
2026-09-11 03:45:00,154.505,154.594,154.469,154.495,2159
2026-09-11 04:00:00,154.495,154.521,154.279,154.343,2219
2026-09-11 04:15:00,154.343,154.364,154.254,154.311,1806
